codigo_reserva,nif_cliente,balcao,hora
8483,877246081,LTN,2025-01-25 09:00:00
8484,642273425,AMS,2025-01-10 03:00:00
8485,131777978,LGW,2025-02-15 16:00:00
8486,908418333,FRA,2025-02-22 15:00:00
8487,958009551,LIS,2025-02-28 14:00:00
8488,587364555,LTN,2025-02-13 07:00:00
8489,225341991,FCO,2025-01-18 08:00:00
8490,832492385,LHR,2025-01-15 15:00:00
8491,177933865,ORY,2025-02-01 07:00:00
8492,611738255,MXP,2025-02-26 05:00:00
8493,289363397,ORY,2025-02-17 17:00:00
8494,153048729,LTN,2025-02-15 10:00:00
8495,412212176,MXP,2025-02-13 07:00:00
8496,528936408,AMS,2025-02-08 21:00:00
8497,141755600,AMS,2025-01-31 09:00:00
8498,820458646,FCO,2025-03-02 00:00:00
8499,657498472,LIS,2025-01-18 21:00:00
8500,118560930,AMS,2025-02-09 05:00:00
8501,450334324,CDG,2025-02-18 07:00:00
8502,635617839,CDG,2025-02-01 21:00:00
8503,942474228,FCO,2025-01-15 00:00:00
8504,410066140,FCO,2025-01-22 06:00:00
8505,778565245,AMS,2025-02-08 22:00:00
8506,849735012,LGW,2025-01-08 10:00:00
8507,294579949,ORY,2025-02-21 09:00:00
8508,356992984,LIS,2025-01-23 09:00:00
8509,615756022,FRA,2025-02-05 02:00:00
8510,147861876,LIS,2025-01-06 02:00:00
8511,688514631,CDG,2025-01-15 12:00:00
8512,407128688,FRA,2025-01-16 21:00:00
8513,997222137,MXP,2025-01-21 01:00:00
8514,618451224,FCO,2025-02-11 05:00:00
8515,573766054,FRA,2025-02-05 02:00:00
8516,272346357,FRA,2025-02-06 18:00:00
8517,170940121,FCO,2025-01-01 05:00:00
8518,533501967,FRA,2025-01-17 11:00:00
8519,468389504,ORY,2025-01-21 10:00:00
8520,812370147,AMS,2025-01-07 21:00:00
8521,221098835,LGW,2025-01-01 13:00:00
8522,542916800,MXP,2025-02-05 19:00:00
8523,962673889,FRA,2025-01-22 10:00:00
8524,352807907,FRA,2025-03-02 05:00:00
8525,238645671,LTN,2025-02-02 05:00:00
8526,603858984,MXP,2025-01-07 09:00:00
8527,719342519,CDG,2025-01-01 01:00:00
8528,205128538,LIS,2025-01-02 09:00:00
8529,368179488,LGW,2025-02-05 16:00:00
8530,566029762,FCO,2025-02-06 13:00:00
8531,737429862,LTN,2025-02-02 19:00:00
8532,217466225,LHR,2025-01-06 14:00:00
8533,882821113,LIS,2025-01-31 08:00:00
8534,446655029,CDG,2025-02-21 21:00:00
8535,341669760,CDG,2025-01-25 21:00:00
8536,261538309,ORY,2025-01-11 15:00:00
8537,608600030,ORY,2025-01-07 06:00:00
8538,314744106,LIS,2025-01-28 14:00:00
8539,241858363,ORY,2025-02-11 01:00:00
8540,269362143,CDG,2025-02-15 22:00:00
8541,575845918,AMS,2025-02-13 18:00:00
8542,160916365,LIS,2025-01-20 08:00:00
8543,512270298,ORY,2025-01-30 06:00:00
8544,722862660,FRA,2025-01-19 22:00:00
8545,499353901,FRA,2025-02-08 13:00:00
8546,845912116,MXP,2025-01-28 14:00:00
8547,521532414,LGW,2025-02-23 20:00:00
8548,981460336,FRA,2025-01-15 09:00:00
8549,174673144,LGW,2025-01-09 15:00:00
8550,171384863,LIS,2025-02-08 10:00:00
8551,432747398,FRA,2025-02-24 10:00:00
8552,469472925,MXP,2025-02-10 01:00:00
8553,719289409,CDG,2025-01-08 08:00:00
8554,478072042,CDG,2025-02-21 19:00:00
8555,518569617,LIS,2025-02-09 04:00:00
8556,150370905,ORY,2025-02-02 08:00:00
8557,225796060,LIS,2025-02-27 03:00:00
8558,532841307,MXP,2025-02-05 20:00:00
8559,653704295,FRA,2025-01-21 07:00:00
8560,273863810,LIS,2025-01-14 11:00:00
8561,962784409,ORY,2025-02-06 15:00:00
8562,142869726,FRA,2025-01-21 08:00:00
8563,826254634,CDG,2025-02-08 17:00:00
8564,729365604,LGW,2025-02-05 05:00:00
8565,305235434,LTN,2025-01-27 01:00:00
8566,282237232,ORY,2025-01-05 17:00:00
8567,631196469,LTN,2025-02-20 18:00:00
8568,197068574,ORY,2025-02-01 21:00:00
8569,534956556,LHR,2025-02-23 10:00:00
8570,974061520,LGW,2025-01-24 11:00:00
8571,989139819,MXP,2025-02-08 03:00:00
8572,453189005,LGW,2025-01-03 08:00:00
8573,660943290,FRA,2025-01-18 18:00:00
8574,212178969,LTN,2025-01-29 14:00:00
8575,271856699,CDG,2025-01-11 15:00:00
8576,493289439,LTN,2025-01-30 16:00:00
8577,477682653,AMS,2025-01-20 04:00:00
8578,630965897,FCO,2025-02-21 16:00:00
8579,324408761,MXP,2025-02-01 06:00:00
8580,388319348,FCO,2025-02-18 21:00:00
8581,307407518,LHR,2025-01-01 01:00:00
8582,864331303,LGW,2025-02-12 01:00:00
8583,968236978,ORY,2025-01-02 17:00:00
8584,740447885,CDG,2025-02-03 09:00:00
8585,249645094,AMS,2025-01-06 08:00:00
8586,822228291,LGW,2025-02-13 20:00:00
8587,811040406,FRA,2025-01-13 02:00:00
8588,349532503,ORY,2025-02-16 23:00:00
8589,950003449,CDG,2025-01-22 15:00:00
8590,571681072,LIS,2025-01-11 06:00:00
8591,682157645,AMS,2025-02-20 17:00:00
8592,736112993,LGW,2025-02-25 02:00:00
8593,817228258,LHR,2025-02-21 17:00:00
8594,792929552,LTN,2025-01-04 03:00:00
8595,571467826,LHR,2025-01-28 22:00:00
8596,319485950,LIS,2025-02-08 12:00:00
8597,439291686,ORY,2025-01-26 12:00:00
8598,305463443,LGW,2025-02-22 01:00:00
8599,679879832,FCO,2025-01-16 22:00:00
8600,863073713,FRA,2025-02-04 03:00:00
8601,550605620,LGW,2025-01-27 19:00:00
8602,311735259,CDG,2025-02-27 17:00:00
8603,499786251,FRA,2025-02-17 00:00:00
8604,486709521,LGW,2025-02-26 16:00:00
8605,683136023,AMS,2025-02-25 08:00:00
8606,361499832,LGW,2025-01-02 07:00:00
8607,540943601,CDG,2025-02-27 09:00:00
8608,385084928,FCO,2025-02-07 20:00:00
8609,736632973,FRA,2025-01-11 14:00:00
8610,697196822,MXP,2025-01-19 15:00:00
8611,668784158,LTN,2025-02-14 18:00:00
8612,574227231,LGW,2025-01-25 02:00:00
8613,931934495,LTN,2025-02-06 09:00:00
8614,204338173,LHR,2025-01-23 20:00:00
8615,940936266,CDG,2025-01-22 09:00:00
8616,293727224,AMS,2025-02-15 22:00:00
8617,176236687,LTN,2025-01-24 11:00:00
8618,939744714,CDG,2025-02-22 02:00:00
8619,375055189,LTN,2025-01-07 06:00:00
8620,682420157,FRA,2025-01-15 08:00:00
8621,489333242,LGW,2025-02-07 18:00:00
8622,705165065,LIS,2025-02-06 09:00:00
8623,748380024,FCO,2025-02-03 14:00:00
8624,139301180,ORY,2025-01-09 05:00:00
8625,756089292,ORY,2025-02-01 01:00:00
8626,570310657,LTN,2025-02-26 22:00:00
8627,203340326,ORY,2025-01-09 19:00:00
8628,138117546,LIS,2025-01-02 04:00:00
8629,269163655,FCO,2025-02-01 22:00:00
8630,774524982,FRA,2025-01-11 13:00:00
8631,625205755,ORY,2025-01-22 16:00:00
8632,195859951,ORY,2025-02-19 12:00:00
8633,290860920,LGW,2025-01-28 19:00:00
8634,334981595,ORY,2025-02-23 23:00:00
8635,531414142,ORY,2025-01-08 01:00:00
8636,200364095,LTN,2025-02-07 10:00:00
8637,882129313,ORY,2025-01-01 16:00:00
8638,753955803,LGW,2025-01-17 10:00:00
8639,387636572,FCO,2025-01-06 08:00:00
8640,701564494,ORY,2025-02-26 16:00:00
8641,792627001,LIS,2025-02-05 22:00:00
8642,750969894,FCO,2025-02-02 05:00:00
8643,433335227,LTN,2025-01-18 04:00:00
8644,729602590,LHR,2025-02-09 06:00:00
8645,812257651,FRA,2025-01-30 04:00:00
8646,604465668,MXP,2025-01-13 12:00:00
8647,445408200,LTN,2025-01-22 02:00:00
8648,956646899,LTN,2025-01-16 17:00:00
8649,158506672,LHR,2025-03-02 12:00:00
8650,427697468,LGW,2025-01-28 22:00:00
8651,185979399,LTN,2025-03-01 12:00:00
8652,996812453,MXP,2025-01-21 12:00:00
8653,929282494,CDG,2025-01-08 09:00:00
8654,282127477,FRA,2025-02-25 00:00:00
8655,207475811,ORY,2025-01-20 13:00:00
8656,848838651,MXP,2025-02-17 09:00:00
8657,715530700,LTN,2025-01-18 15:00:00
8658,811973236,ORY,2025-02-26 11:00:00
8659,344096708,LTN,2025-02-07 11:00:00
8660,535476511,ORY,2025-01-08 15:00:00
8661,692383472,CDG,2025-01-06 05:00:00
8662,874784239,LHR,2025-01-29 18:00:00
8663,928482858,FCO,2025-02-13 08:00:00
8664,470721312,LHR,2025-01-31 00:00:00
8665,474539318,AMS,2025-01-10 01:00:00
8666,792853074,LTN,2025-02-10 00:00:00
8667,175284451,MXP,2025-02-14 05:00:00
8668,857987134,LGW,2025-01-31 11:00:00
8669,790778164,LGW,2025-02-20 23:00:00
8670,895972407,MXP,2025-02-25 04:00:00
8671,198525091,FRA,2025-01-09 22:00:00
8672,313357269,FRA,2025-02-23 21:00:00
8673,154221405,LGW,2025-01-16 21:00:00
8674,443229393,FRA,2025-01-27 23:00:00
8675,895708074,LIS,2025-02-10 11:00:00
8676,141314693,LGW,2025-01-31 12:00:00
8677,730532965,CDG,2025-02-19 14:00:00
8678,784596658,AMS,2025-01-30 07:00:00
8679,613943485,AMS,2025-01-22 01:00:00
8680,507410207,FRA,2025-01-27 12:00:00
8681,435669694,AMS,2025-01-17 22:00:00
8682,654848309,LGW,2025-01-22 09:00:00
8683,511862712,MXP,2025-02-01 21:00:00
8684,856357045,FCO,2025-01-30 13:00:00
8685,662408956,LTN,2025-01-28 13:00:00
8686,189124295,LHR,2025-01-10 18:00:00
8687,439343659,CDG,2025-01-17 01:00:00
8688,905138450,MXP,2025-01-04 16:00:00
8689,849195413,LIS,2025-02-22 18:00:00
8690,162458288,FRA,2025-01-12 12:00:00
8691,420191921,FRA,2025-01-18 19:00:00
8692,552087766,FRA,2025-01-04 20:00:00
8693,130399655,AMS,2025-01-09 15:00:00
8694,707635534,LHR,2025-03-01 19:00:00
8695,579889151,LTN,2025-02-08 14:00:00
8696,801403672,FCO,2025-01-04 03:00:00
8697,586203642,LGW,2025-01-09 08:00:00
8698,229508887,AMS,2025-02-08 00:00:00
8699,483274845,AMS,2025-02-19 10:00:00
8700,165700866,LGW,2025-02-09 00:00:00
8701,529557360,LTN,2025-02-09 22:00:00
8702,543734304,LGW,2025-02-09 12:00:00
8703,675060162,LTN,2025-01-01 05:00:00
8704,454048733,LTN,2025-01-12 14:00:00
8705,903601083,LHR,2025-01-07 00:00:00
8706,255534586,LHR,2025-01-23 21:00:00
8707,981719301,FRA,2025-02-08 08:00:00
8708,828755573,LTN,2025-02-25 09:00:00
8709,685506093,AMS,2025-02-05 07:00:00
8710,491333729,LGW,2025-01-06 03:00:00
8711,795801428,ORY,2025-02-05 01:00:00
8712,782593500,LTN,2025-01-27 01:00:00
8713,793110223,CDG,2025-02-02 21:00:00
8714,597188968,AMS,2025-02-15 21:00:00
8715,969436260,LTN,2025-02-07 03:00:00
8716,983467863,FRA,2025-01-01 23:00:00
8717,409168342,FCO,2025-01-30 07:00:00
8718,571314349,CDG,2025-01-15 12:00:00
8719,100764562,LGW,2025-02-08 13:00:00
8720,474720494,LIS,2025-02-04 22:00:00
8721,281927363,LIS,2025-02-26 16:00:00
8722,258601796,AMS,2025-02-19 08:00:00
8723,502166216,ORY,2025-01-15 16:00:00
8724,642224753,LGW,2025-02-09 21:00:00
8725,131613988,FCO,2025-03-02 18:00:00
8726,636939524,AMS,2025-02-24 07:00:00
8727,179897816,LIS,2025-02-10 22:00:00
8728,245583778,MXP,2025-01-26 17:00:00
8729,368378676,FCO,2025-01-02 03:00:00
8730,160577765,FRA,2025-03-01 18:00:00
8731,690715006,LIS,2025-02-03 16:00:00
8732,727609459,LTN,2025-02-25 16:00:00
8733,387720355,LHR,2025-01-11 18:00:00
8734,413667619,LGW,2025-01-09 20:00:00
8735,635019562,LIS,2025-01-22 08:00:00
8736,157621517,MXP,2025-01-26 21:00:00
8737,667975113,ORY,2025-02-14 10:00:00
8738,180854754,ORY,2025-02-16 01:00:00
8739,381383988,LIS,2025-02-17 13:00:00
8740,402730972,LHR,2025-01-23 03:00:00
8741,807295177,LTN,2025-01-21 12:00:00
8742,239259170,ORY,2025-01-14 10:00:00
8743,946229818,LIS,2025-02-05 20:00:00
8744,553258556,MXP,2025-02-05 16:00:00
8745,810224973,LIS,2025-02-15 20:00:00
8746,761227911,AMS,2025-01-14 23:00:00
8747,889001621,ORY,2025-01-03 18:00:00
8748,498463340,LIS,2025-01-24 03:00:00
8749,655376249,MXP,2025-01-11 07:00:00
8750,966580341,MXP,2025-02-09 17:00:00
8751,318817221,FCO,2025-02-17 01:00:00
8752,717387194,AMS,2025-03-02 00:00:00
8753,765843556,MXP,2025-02-07 19:00:00
8754,743257359,AMS,2025-02-15 23:00:00
8755,768993926,FRA,2025-01-16 21:00:00
8756,892126758,FCO,2025-01-16 19:00:00
8757,281960508,MXP,2025-02-03 01:00:00
8758,681093474,FCO,2025-01-20 17:00:00
8759,587542362,LIS,2025-01-26 22:00:00
8760,878150810,CDG,2025-01-20 05:00:00
8761,721333283,CDG,2025-02-14 02:00:00
8762,491336704,LTN,2025-02-18 10:00:00
8763,715852341,LTN,2025-01-11 14:00:00
8764,609889703,LGW,2025-01-07 15:00:00
8765,699758674,LGW,2025-01-05 03:00:00
8766,732318540,FRA,2025-02-20 03:00:00
8767,771675032,LHR,2025-02-05 23:00:00
8768,531057861,ORY,2025-03-01 08:00:00
8769,484586878,AMS,2025-02-20 23:00:00
8770,526397625,AMS,2025-02-08 09:00:00
8771,673862673,ORY,2025-02-05 17:00:00
8772,361114612,FRA,2025-01-14 13:00:00
8773,748459226,CDG,2025-01-16 03:00:00
8774,643259149,FCO,2025-01-22 04:00:00
8775,175462534,LTN,2025-01-01 03:00:00
8776,246060979,LIS,2025-01-18 05:00:00
8777,289793121,LIS,2025-02-06 02:00:00
8778,888002529,LHR,2025-02-11 05:00:00
8779,776501121,FCO,2025-02-24 13:00:00
8780,457168431,LIS,2025-01-19 16:00:00
8781,765190609,LHR,2025-01-02 00:00:00
8782,662539311,LHR,2025-01-11 16:00:00
8783,308442681,LIS,2025-01-23 03:00:00
8784,637503615,MXP,2025-02-09 09:00:00
8785,599655498,LGW,2025-02-12 15:00:00
8786,553787466,FCO,2025-01-31 17:00:00
8787,765899631,LIS,2025-01-29 13:00:00
8788,513899863,ORY,2025-02-11 05:00:00
8789,321798382,LTN,2025-01-09 03:00:00
8790,603987568,ORY,2025-02-19 06:00:00
8791,178811862,MXP,2025-02-25 17:00:00
8792,179567688,CDG,2025-01-24 09:00:00
8793,263901749,FCO,2025-01-23 10:00:00
8794,715265614,LIS,2025-02-04 04:00:00
8795,607914490,FCO,2025-01-17 14:00:00
8796,420162286,AMS,2025-01-22 08:00:00
8797,478650105,LIS,2025-01-06 04:00:00
8798,368018575,LTN,2025-02-16 14:00:00
8799,672018386,LIS,2025-02-20 00:00:00
8800,444168158,MXP,2025-01-11 22:00:00
8801,231213621,FCO,2025-01-04 12:00:00
8802,614049525,LIS,2025-02-10 10:00:00
8803,272261924,FRA,2025-01-21 06:00:00
8804,104793137,CDG,2025-02-13 00:00:00
8805,735607200,LGW,2025-02-22 13:00:00
8806,489956790,LGW,2025-02-02 06:00:00
8807,428254198,MXP,2025-03-02 19:00:00
8808,100649921,MXP,2025-01-05 16:00:00
8809,974759820,FRA,2025-02-28 20:00:00
8810,383428554,FRA,2025-01-18 22:00:00
8811,415498976,CDG,2025-01-03 10:00:00
8812,729135467,LIS,2025-01-14 02:00:00
8813,197041829,LTN,2025-01-07 04:00:00
8814,694853229,LGW,2025-03-02 09:00:00
8815,270695317,LIS,2025-01-12 03:00:00
8816,300622101,FRA,2025-01-27 04:00:00
8817,278179509,FCO,2025-02-07 18:00:00
8818,325871507,LGW,2025-02-19 17:00:00
8819,662830817,LTN,2025-02-03 03:00:00
8820,778547060,LTN,2025-02-26 18:00:00
8821,650510391,LTN,2025-01-08 13:00:00
8822,723314975,FRA,2025-02-15 06:00:00
8823,175602821,LHR,2025-02-10 16:00:00
8824,930512684,MXP,2025-01-27 07:00:00
8825,302539775,FRA,2025-01-21 17:00:00
8826,484462190,LHR,2025-01-09 04:00:00
8827,960888367,LIS,2025-02-02 10:00:00
8828,980955994,ORY,2025-01-16 00:00:00
8829,788612447,AMS,2025-02-05 20:00:00
8830,877456761,LHR,2025-03-02 10:00:00
8831,508803868,LHR,2025-01-19 11:00:00
8832,821299643,MXP,2025-01-15 10:00:00
8833,581051364,AMS,2025-02-13 05:00:00
8834,471533824,LGW,2025-01-08 23:00:00
8835,794272211,FCO,2025-01-08 02:00:00
8836,941871757,LGW,2025-02-19 13:00:00
8837,996679944,MXP,2025-02-08 06:00:00
8838,251169858,LIS,2025-02-06 00:00:00
8839,944724238,LTN,2025-03-02 20:00:00
8840,422286834,LTN,2025-01-21 13:00:00
8841,340932362,LTN,2025-03-01 03:00:00
8842,753701809,LHR,2025-01-09 22:00:00
8843,779964897,LTN,2025-01-22 20:00:00
8844,321758605,LHR,2025-02-18 21:00:00
8845,106158475,LHR,2025-01-16 13:00:00
8846,650343822,LIS,2025-01-03 12:00:00
8847,939438528,CDG,2025-01-31 10:00:00
8848,456618007,FRA,2025-01-30 17:00:00
8849,739170653,MXP,2025-02-20 17:00:00
8850,523527626,MXP,2025-01-20 18:00:00
8851,402787459,AMS,2025-01-03 05:00:00
8852,668862354,LTN,2025-02-19 15:00:00
8853,665214229,MXP,2025-01-26 15:00:00
8854,990862268,FRA,2025-02-10 00:00:00
8855,181217937,MXP,2025-02-08 10:00:00
8856,259930161,ORY,2025-01-01 03:00:00
8857,774343449,FCO,2025-01-26 00:00:00
8858,625255741,LTN,2025-03-01 04:00:00
8859,235295907,FRA,2025-01-28 10:00:00
8860,937696410,FRA,2025-01-09 02:00:00
8861,596005943,AMS,2025-01-13 04:00:00
8862,190685045,LTN,2025-02-06 08:00:00
8863,132714140,FRA,2025-01-24 14:00:00
8864,766546737,LHR,2025-01-05 18:00:00
8865,670879918,LHR,2025-01-11 14:00:00
8866,224453586,FCO,2025-01-26 18:00:00
8867,176345249,FCO,2025-02-17 05:00:00
8868,818773288,ORY,2025-01-21 23:00:00
8869,559920569,LGW,2025-01-31 09:00:00
8870,825847327,LTN,2025-02-19 16:00:00
8871,662956196,AMS,2025-02-25 00:00:00
8872,650587304,LTN,2025-02-15 01:00:00
8873,743983521,LIS,2025-01-09 14:00:00
8874,269862101,MXP,2025-01-06 20:00:00
8875,841532104,LIS,2025-01-15 22:00:00
8876,134083756,CDG,2025-01-20 15:00:00
8877,767733339,MXP,2025-01-16 01:00:00
8878,840060298,ORY,2025-02-07 06:00:00
8879,980923084,FRA,2025-02-13 20:00:00
8880,593256198,LIS,2025-01-23 10:00:00
8881,898529737,LTN,2025-01-09 04:00:00
8882,435465996,MXP,2025-01-15 12:00:00
8883,692303578,LGW,2025-02-02 19:00:00
8884,898288551,LGW,2025-01-19 10:00:00
8885,388558540,AMS,2025-01-05 10:00:00
8886,542655915,LIS,2025-01-10 03:00:00
8887,270052467,LHR,2025-03-01 09:00:00
8888,188771024,LGW,2025-01-25 02:00:00
8889,215017923,MXP,2025-02-17 19:00:00
8890,897071236,LTN,2025-02-03 18:00:00
8891,602797217,CDG,2025-01-21 07:00:00
8892,443268321,MXP,2025-02-27 22:00:00
8893,686987859,LHR,2025-01-11 15:00:00
8894,738918573,LGW,2025-01-11 15:00:00
8895,149718363,LIS,2025-02-22 13:00:00
8896,406972131,FCO,2025-02-03 05:00:00
8897,711057067,LHR,2025-02-12 23:00:00
8898,228173271,FRA,2025-02-28 14:00:00
8899,961563366,LGW,2025-02-19 18:00:00
8900,360936507,LHR,2025-01-09 08:00:00
8901,931081657,FCO,2025-02-21 13:00:00
8902,661665536,FRA,2025-02-09 15:00:00
8903,973183515,FRA,2025-02-22 15:00:00
8904,816478984,ORY,2025-02-11 15:00:00
8905,966232069,CDG,2025-01-09 19:00:00
8906,672079561,LGW,2025-02-06 01:00:00
8907,887702277,LGW,2025-01-20 14:00:00
8908,288428786,CDG,2025-01-12 03:00:00
8909,261771336,LIS,2025-01-17 04:00:00
8910,161757657,ORY,2025-02-14 03:00:00
8911,974304690,AMS,2025-01-25 04:00:00
8912,482273203,ORY,2025-01-18 17:00:00
8913,754750473,LIS,2025-01-06 09:00:00
8914,627705851,FRA,2025-02-20 14:00:00
8915,871168927,FRA,2025-02-25 12:00:00
8916,467924609,CDG,2025-01-13 22:00:00
8917,579006341,LIS,2025-01-19 20:00:00
8918,356420866,LTN,2025-02-04 09:00:00
8919,949499369,MXP,2025-01-13 10:00:00
8920,197428394,CDG,2025-01-09 20:00:00
8921,533614796,LHR,2025-02-02 00:00:00
8922,516613509,LHR,2025-01-07 23:00:00
8923,840253128,MXP,2025-01-07 11:00:00
8924,186129266,LTN,2025-01-18 22:00:00
8925,144740764,LGW,2025-02-07 17:00:00
8926,941145823,FRA,2025-02-09 13:00:00
8927,888357368,FRA,2025-02-16 09:00:00
8928,861751282,LIS,2025-02-28 15:00:00
8929,442938930,LHR,2025-01-13 20:00:00
8930,952841858,CDG,2025-01-31 00:00:00
8931,477830984,LTN,2025-01-10 05:00:00
8932,744204530,LTN,2025-02-23 19:00:00
8933,402901356,LIS,2025-02-19 16:00:00
8934,297170826,FRA,2025-01-12 20:00:00
8935,237092049,MXP,2025-01-01 14:00:00
8936,877384532,AMS,2025-02-06 17:00:00
8937,984971214,CDG,2025-02-07 00:00:00
8938,225732496,LIS,2025-02-23 21:00:00
8939,217204241,AMS,2025-02-16 00:00:00
8940,189571612,ORY,2025-01-17 04:00:00
8941,130444750,MXP,2025-01-12 07:00:00
8942,229778841,FRA,2025-01-06 21:00:00
8943,146484324,LTN,2025-01-25 04:00:00
8944,854163952,CDG,2025-01-06 12:00:00
8945,210448563,LHR,2025-01-17 18:00:00
8946,158003066,LHR,2025-01-17 19:00:00
8947,814970466,AMS,2025-01-12 22:00:00
8948,510031614,CDG,2025-02-22 12:00:00
8949,648710159,LGW,2025-01-14 09:00:00
8950,667750091,FCO,2025-02-20 04:00:00
8951,984922949,LGW,2025-02-17 19:00:00
8952,162297983,LTN,2025-01-05 10:00:00
8953,623460633,FCO,2025-01-04 21:00:00
8954,466223084,FCO,2025-01-06 11:00:00
8955,380619081,LHR,2025-02-13 00:00:00
8956,341987931,FCO,2025-01-24 23:00:00
8957,841297498,ORY,2025-02-18 23:00:00
8958,682830706,CDG,2025-01-23 08:00:00
8959,672289245,LHR,2025-02-05 19:00:00
8960,905995922,LIS,2025-02-13 21:00:00
8961,563696555,LIS,2025-02-27 08:00:00
8962,510425004,LHR,2025-01-10 01:00:00
8963,238092242,FRA,2025-01-27 16:00:00
8964,899053500,ORY,2025-02-07 21:00:00
8965,781510237,ORY,2025-02-03 07:00:00
8966,626391948,CDG,2025-02-13 16:00:00
8967,367267029,CDG,2025-02-04 19:00:00
8968,415464659,LIS,2025-02-10 20:00:00
8969,404111515,FRA,2025-01-30 17:00:00
8970,984673890,ORY,2025-01-31 20:00:00
8971,542673817,LTN,2025-01-09 10:00:00
8972,913237383,ORY,2025-02-09 22:00:00
8973,662686142,CDG,2025-02-20 22:00:00
8974,524223776,FRA,2025-02-04 12:00:00
8975,429741168,LIS,2025-01-05 20:00:00
8976,724896224,LGW,2025-02-23 01:00:00
8977,185636451,LHR,2025-01-18 15:00:00
8978,293824831,CDG,2025-01-10 12:00:00
8979,705964595,FCO,2025-01-27 04:00:00
8980,748483185,LGW,2025-01-31 18:00:00
8981,125064826,LGW,2025-01-26 08:00:00
8982,260739720,AMS,2025-02-14 18:00:00
8983,747366891,MXP,2025-02-16 14:00:00
8984,245219122,AMS,2025-01-15 21:00:00
8985,962332218,LIS,2025-01-20 01:00:00
8986,599289506,AMS,2025-01-23 13:00:00
8987,432361444,FCO,2025-02-17 22:00:00
8988,677939368,ORY,2025-01-27 01:00:00
8989,349015125,CDG,2025-02-13 09:00:00
8990,722256890,FRA,2025-01-06 10:00:00
8991,910246893,LGW,2025-01-21 09:00:00
8992,629937573,FCO,2025-01-03 10:00:00
8993,659733456,FCO,2025-01-26 10:00:00
8994,290922237,ORY,2025-02-27 03:00:00
8995,934216983,LIS,2025-01-17 17:00:00
8996,147623669,ORY,2025-01-08 07:00:00
8997,649688349,ORY,2025-02-02 04:00:00
8998,790231746,MXP,2025-01-08 15:00:00
8999,994625445,LHR,2025-02-19 14:00:00
9000,445369673,LGW,2025-02-08 10:00:00
9001,618842722,FRA,2025-02-03 13:00:00
9002,792211217,AMS,2025-02-10 09:00:00
9003,291910701,FCO,2025-01-30 04:00:00
9004,907098945,LTN,2025-01-10 11:00:00
9005,924977675,ORY,2025-02-11 17:00:00
9006,132101455,LHR,2025-03-01 22:00:00
9007,340468270,LHR,2025-02-12 21:00:00
9008,939119308,ORY,2025-01-12 06:00:00
9009,982548160,MXP,2025-01-10 01:00:00
9010,694341490,FRA,2025-01-05 21:00:00
9011,243295019,ORY,2025-01-31 21:00:00
9012,336892768,AMS,2025-01-08 15:00:00
9013,618298991,LGW,2025-02-05 08:00:00
9014,391683298,AMS,2025-02-24 19:00:00
9015,103611996,LGW,2025-02-09 23:00:00
9016,376596274,MXP,2025-02-08 23:00:00
9017,200529766,CDG,2025-02-11 18:00:00
9018,680492268,LGW,2025-01-02 12:00:00
9019,389702941,LGW,2025-02-01 17:00:00
9020,489129548,FCO,2025-02-28 16:00:00
9021,715634658,LIS,2025-02-21 13:00:00
9022,191610886,LTN,2025-02-20 01:00:00
9023,175098354,LTN,2025-02-11 01:00:00
9024,762636695,FRA,2025-01-21 16:00:00
9025,540612664,FCO,2025-02-06 03:00:00
9026,956568251,LGW,2025-01-09 21:00:00
9027,290729095,LTN,2025-02-23 19:00:00
9028,945085771,FCO,2025-03-01 00:00:00
9029,193750648,AMS,2025-02-11 22:00:00
9030,723887011,ORY,2025-02-18 17:00:00
9031,450779858,ORY,2025-02-12 17:00:00
9032,754026906,FRA,2025-01-03 11:00:00
9033,533856053,ORY,2025-02-08 12:00:00
9034,463490266,CDG,2025-02-28 18:00:00
9035,178563060,LTN,2025-02-06 15:00:00
9036,338384067,FCO,2025-01-08 00:00:00
9037,803792740,ORY,2025-01-03 07:00:00
9038,642156040,MXP,2025-02-15 15:00:00
9039,468583756,LGW,2025-02-01 12:00:00
9040,510522531,LTN,2025-01-22 02:00:00
9041,796340043,LIS,2025-02-20 11:00:00
9042,555237850,ORY,2025-01-07 01:00:00
9043,645058561,AMS,2025-01-12 02:00:00
9044,213239257,ORY,2025-02-02 12:00:00
9045,973402846,LIS,2025-01-12 18:00:00
9046,809296001,CDG,2025-01-08 18:00:00
9047,962158277,LHR,2025-01-12 05:00:00
9048,706707932,AMS,2025-02-21 17:00:00
9049,451905932,FCO,2025-02-16 15:00:00
9050,393731692,FCO,2025-02-02 02:00:00
9051,407720760,AMS,2025-01-04 22:00:00
9052,150154895,ORY,2025-01-15 17:00:00
9053,930955024,ORY,2025-02-05 08:00:00
9054,749500903,LGW,2025-01-06 02:00:00
